26.11.2018                        Dynamic List Display                               1
--------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------
|BUKRS|LIFNR |GJAHR|BELNR     |BUZEI|BLDAT     |XBLNR           |BLART|         DMBTR|
|C04  |300994| 2018|5100485145|    1|09.08.2018|20180846        |RE   |       415.15 |
|C04  |300994| 2018|5100485147|    1|28.08.2018|201808105       |RE   |    16,607.72 |
|C04  |300994| 2018|5100485148|    1|28.08.2018|201808106       |RE   |     1,235.96 |
|C04  |300994| 2018|5100485149|    1|28.08.2018|201808103       |RE   |    26,001.60 |
|C04  |300994| 2018|5100485150|    1|30.08.2018|201808122       |RE   |     1,899.87 |
|C04  |300994| 2018|5100485151|    1|09.08.2018|20180847        |RE   |     1,028.52 |
|C04  |300994| 2018|5100485152|    1|29.08.2018|201808337       |RE   |    33,249.76 |
|C04  |300994| 2018|5100485155|    1|30.08.2018|201808121       |RE   |     2,089.65 |
|C04  |300994| 2018|5100485158|    1|26.03.2018|20180372        |RE   |       334.12 |
|C04  |300994| 2018|5100485182|    1|26.03.2018|20180379        |RE   |     2,427.28 |
|C04  |300994| 2018|5100485183|    1|26.03.2018|20180385        |RE   |     3,220.96 |
|C04  |300994| 2018|5100485186|    1|26.03.2018|20180387        |RE   |     2,734.80 |
|C04  |300994| 2018|5100485192|    1|19.09.2018|20180930        |RE   |        95.04 |
|C04  |300994| 2018|5100485193|    1|26.03.2018|20180389        |RE   |     1,043.04 |
|C04  |300994| 2018|5100485194|    1|30.04.2018|20180482        |RE   |     1,655.68 |
|C04  |300994| 2018|5100485197|    1|25.06.2018|20180646        |RE   |       969.56 |
|C04  |300994| 2018|5100485198|    1|19.09.2018|20180935        |RE   |       960.81 |
|C04  |300994| 2018|5100485300|    1|14.09.2018|20180908        |RE   |       511.15 |
|C04  |300994| 2018|5100485201|    1|30.04.2018|20180481        |RE   |       694.91 |
|C04  |300994| 2018|5100485202|    1|25.06.2018|20180613        |RE   |       585.16 |
|C04  |300994| 2018|5100485203|    1|25.06.2018|20180643        |RE   |     3,578.32 |
|C04  |300994| 2018|5100485204|    1|19.09.2018|20180931        |RE   |       780.13 |
|C04  |300994| 2018|5100485205|    1|19.09.2018|20180942        |RE   |     1,166.00 |
|C04  |300994| 2018|5100485222|    1|19.09.2018|20180944        |RE   |    33,764.68 |
|C04  |300994| 2018|5100485224|    1|19.09.2018|20180941        |RE   |     2,012.94 |
|C04  |300994| 2018|5100485227|    1|19.09.2018|20180943        |RE   |    15,956.86 |
|C04  |300994| 2018|5100485229|    1|14.09.2018|20180906        |RE   |     1,568.00 |
|C04  |300994| 2018|5100485231|    1|14.09.2018|20180909        |RE   |       511.15 |
|C04  |300994| 2018|5100485233|    1|14.09.2018|20180905        |RE   |     2,775.94 |
|C04  |300994| 2018|5100485234|    1|05.09.2018|20180902        |RE   |       894.94 |
|C04  |300994| 2018|5100485235|    1|14.09.2018|20180910        |RE   |       511.15 |
|C04  |300994| 2018|5100485236|    1|05.09.2018|20180903        |RE   |     2,746.15 |
|C04  |300994| 2018|5100485238|    1|05.09.2018|20180904        |RE   |     1,543.31 |
|C04  |300994| 2018|203390529 |    1|18.06.2018|20180621        |EJ   |     1,802.00 |
|C04  |300994| 2018|203390530 |    1|18.05.2018|20180519        |EJ   |     1,802.00 |
|C04  |300994| 2018|203390531 |    1|18.05.2018|20180520        |EJ   |     1,802.00 |
|C04  |300994| 2018|203390532 |    1|26.06.2018|20180658        |EJ   |     1,802.00 |
|C04  |300994| 2018|5100487836|    1|09.08.2018|20180826        |RE   |   458,725.15 |
|C04  |300994| 2018|5100487883|    1|20.08.2018|20180878        |RE   |   586,410.88 |
|C04  |300994| 2018|5100487918|    1|20.08.2018|20180880        |RE   |   407,796.80 |
|C04  |300994| 2018|5100487935|    1|20.08.2018|20180882        |RE   |   445,611.92 |
|C04  |300994| 2018|5100487944|    1|16.08.2018|20180873        |RE   |     2,089.65 |
|C04  |300994| 2018|203396204 |    1|05.07.2018|20180723        |EJ   |     3,528.90 |
|C04  |300994| 2018|203396205 |    1|25.05.2018|20180580        |EJ   |     2,602.09 |
|C04  |300994| 2018|5100489609|    1|04.10.2018|20181028        |RE   |     1,718.03 |
|C04  |300994| 2018|5100489610|    1|19.09.2018|20180928        |RE   |     1,300.00 |
|C04  |300994| 2018|5100489623|    1|19.09.2018|20180924        |RE   |   127,680.00 |
|C04  |300994| 2018|5100489624|    1|19.09.2018|20180925        |RE   |     1,447.90 |
|C04  |300994| 2018|5100489625|    1|19.09.2018|20180926        |RE   |    13,656.18 |
|C04  |300994| 2018|5100489631|    1|14.09.2018|20180907        |RE   |     3,545.37 |
|C04  |300994| 2018|5100489635|    1|21.09.2018|20180945        |RE   |     1,339.88 |
|C04  |300994| 2018|5100489637|    1|21.09.2018|20180946        |RE   |     2,137.68 |
|C04  |300994| 2018|5100489639|    1|21.09.2018|20180949        |RE   |    14,215.39 |
|C04  |300994| 2018|5100489640|    1|26.09.2018|20180953        |RE   |     7,532.70 |
|C04  |300994| 2018|5100490302|    1|26.09.2018|20180954        |RE   |     7,532.70 |
|C04  |300994| 2018|5100490303|    1|26.09.2018|20180955        |RE   |    10,798.96 |
|C04  |300994| 2018|5100490304|    1|26.09.2018|20180956        |RE   |    14,135.73 |
|C04  |300994| 2018|5100490306|    1|26.09.2018|20180957        |RE   |     7,866.70 |
|C04  |300994| 2018|5100490307|    1|26.09.2018|20180958        |RE   |     3,187.60 |
|C04  |300994| 2018|5100490308|    1|26.09.2018|20180959        |RE   |    14,810.20 |
|C04  |300994| 2018|203390528 |    1|04.10.2018|20181026        |EJ   |     3,000.00 |
|C04  |300994| 2018|203390527 |    1|04.10.2018|20181027        |EJ   |     9,000.00 |
|C04  |300994| 2018|5100484713|    1|26.03.2018|20180371        |RE   |     2,482.02 |
|C04  |301304| 2018|203386567 |    1|01.10.2018|201800005931    |EJ   |   303,890.09 |
|C04  |301501| 2018|203365836 |    2|13.08.2018|(3)DLM.JKR.SPS.J|EJ   |    30,000.00 |
|C04  |301585| 2018|203367014 |    2|18.07.2018|BBP2-SD         |EJ   |     7,080.00 |
|C04  |301585| 2018|203367014 |    1|18.07.2018|BBP2-SD         |EJ   |     7,080.00 |
|C04  |301585| 2018|203388837 |    1|01.10.2018|0000000015579091|EJ   |     3,343.24 |
|C04  |301585| 2018|203388758 |    1|01.10.2018|0000000016500091|EJ   |     5,532.26 |
|C04  |301585| 2018|203388495 |    1|01.10.2018|0000000019154091|EJ   |     4,344.23 |
|C04  |301662| 2018|5100487376|    1|09.10.2018|TCM2018004      |RE   |    27,401.00 |
|C04  |301669| 2018|203366732 |    1|16.08.2018|I/201808-006    |EJ   |    36,692.66 |
|C04  |301669| 2018|203382431 |    1|24.09.2018|I/201809-007    |EJ   |     4,809.82 |
|C04  |301669| 2018|5100486726|    1|03.10.2018|I/201810-006    |RE   |    15,635.00 |
|C04  |301701| 2018|203398785 |    1|01.10.2018|0000305920-1    |EJ   |     3,500.00 |
|C04  |301701| 2018|203399265 |    2|01.10.2018|0000305521-1    |EJ   |     1,300.00 |
|C04  |301701| 2018|203398785 |    2|01.10.2018|0000305920-1    |EJ   |     3,500.00 |
|C04  |301733| 2018|203390837 |    1|01.10.2018|18INV0841       |EJ   |     5,003.20 |
|C04  |301733| 2018|203390839 |    1|01.10.2018|18INV1016       |EJ   |       530.00 |
|C04  |301733| 2018|203390841 |    1|01.10.2018|18INV1021       |EJ   |       530.00 |
|C04  |301733| 2018|203390843 |    1|01.10.2018|18INV1025       |EJ   |       530.00 |
|C04  |301733| 2018|203390854 |    1|01.10.2018|18INV1026       |EJ   |       530.00 |
|C04  |301733| 2018|203390855 |    1|12.10.2018|18INV1076       |EJ   |    50,716.65 |
|C04  |301733| 2018|203390856 |    1|13.10.2018|18INV1095       |EJ   |   175,203.00 |
|C04  |301819| 2018|203367107 |    2|23.07.2018|KCRY/E0343-SD3  |EJ   |       600.00 |
|C04  |301819| 2018|203396291 |    2|01.10.2018|0000000033588102|EJ   |       600.00 |
|C04  |301828| 2018|5100482917|    1|20.08.2018|972292546       |RE   |    47,501.00 |
|C04  |301828| 2018|5100482921|    1|31.08.2018|972292566       |RE   |    19,760.00 |
|C04  |301828| 2018|5100485720|    1|30.08.2018|972292565       |RE   |     2,238.61 |
|C04  |301828| 2018|5100485721|    1|28.08.2018|972292552       |RE   |    47,501.00 |
|C04  |301828| 2018|5100485726|    1|27.08.2018|972292548       |RE   |    10,868.00 |
|C04  |301828| 2018|5100486267|    1|31.08.2018|972292567       |RE   |     9,880.00 |
|C04  |301828| 2018|5100489723|    1|31.08.2018|972292568       |RE   |    20,748.00 |
|C04  |301828| 2018|5100489751|    1|30.09.2018|972292641       |RE   |    40,004.40 |
|C04  |301858| 2018|203399464 |    1|22.10.2018|907336          |EJ   |     1,132.15 |
|C04  |301858| 2018|203363238 |    2|01.09.2018|000008292018REPP|EJ   |     1,400.00 |
|C04  |301858| 2018|203387318 |    1|01.10.2018|40717091        |EJ   |     1,400.00 |
|C04  |301864| 2018|203367202 |    4|23.08.2018|NC18001255MAYA  |EJ   |       750.00 |
|C04  |301896| 2018|5100482039|    1|02.08.2018|18175           |RE   |   216,460.00 |
|C04  |301896| 2018|5100490267|    1|26.10.2018|I181056         |RE   |   388,790.44 |
|C04  |301896| 2018|5100490271|    1|30.08.2018|18213           |RE   |   247,380.00 |
|C04  |301919| 2018|203398813 |    1|30.09.2018|BGBS-2018/1048  |EJ   |     4,167.72 |
|C04  |301961| 2018|5100481017|    1|09.08.2018|INV18082625     |RE   |    27,664.33 |
|C04  |301961| 2018|5100482296|    1|07.09.2018|INV18092641     |RE   |     7,858.59 |
|C04  |301961| 2018|5100482327|    1|30.08.2018|INV18082638     |RE   |    58,390.68 |
|C04  |301961| 2018|5100482328|    1|30.08.2018|INV18082636     |RE   |     5,866.13 |
|C04  |301961| 2018|5100482329|    1|30.08.2018|INV18082637     |RE   |    14,680.95 |
|C04  |301961| 2018|5100482333|    1|30.08.2018|INV18082640     |RE   |     4,708.56 |
|C04  |301961| 2018|5100482335|    1|30.08.2018|INV18082639     |RE   |    34,137.97 |
|C04  |301961| 2018|5100482336|    1|07.09.2018|INV18092646     |RE   |   185,224.82 |
|C04  |301961| 2018|5100482337|    1|07.09.2018|INV18092643     |RE   |     7,600.52 |
|C04  |301961| 2018|5100482341|    1|07.09.2018|INV18092642     |RE   |    28,003.06 |
|C04  |301961| 2018|5100482342|    1|07.09.2018|INV18092645     |RE   |     4,300.00 |
|C04  |301961| 2018|5100482610|    1|07.09.2018|INV18092644     |RE   |    14,785.24 |
|C04  |301961| 2018|5100482902|    1|13.09.2018|INV18092647     |RE   |     2,264.54 |
|C04  |301961| 2018|5100482903|    1|13.09.2018|INV18092648     |RE   |     5,250.00 |
|C04  |301961| 2018|5100482904|    1|13.09.2018|INV18092649     |RE   |     5,250.00 |
|C04  |301961| 2018|5100483150|    1|18.09.2018|INV18092651     |RE   |    69,049.23 |
|C04  |301961| 2018|5100483374|    1|18.09.2018|INV18092650     |RE   |   933,635.91 |
|C04  |301961| 2018|5100483375|    1|20.09.2018|INV18092654     |RE   |    33,652.00 |
|C04  |301961| 2018|5100483376|    1|20.09.2018|INV18092656     |RE   |    18,865.00 |
|C04  |301961| 2018|5100483377|    1|18.09.2018|INV18092652     |RE   |    24,542.22 |
|C04  |301961| 2018|5100483379|    1|20.09.2018|INV18092655     |RE   |    33,652.00 |
|C04  |301961| 2018|5100483467|    1|20.09.2018|INV18092657     |RE   |    33,652.00 |
|C04  |301961| 2018|5100483468|    1|20.09.2018|INV18092653     |RE   |    23,540.00 |
|C04  |301961| 2018|5100483586|    1|24.09.2018|INV18092658     |RE   |    10,968.13 |
|C04  |301961| 2018|5100485368|    1|27.09.2018|INV18092660     |RE   |     9,444.90 |
|C04  |301961| 2018|5100485727|    1|27.09.2018|INV18092661     |RE   |     3,829.92 |
|C04  |301961| 2018|5100485728|    1|27.09.2018|INV18092659     |RE   |     5,250.00 |
|C04  |301961| 2018|5100485729|    1|05.10.2018|INV18102664     |RE   |    33,652.00 |
|C04  |301961| 2018|5100485730|    1|05.10.2018|INV18102663     |RE   |    33,652.00 |
|C04  |301961| 2018|5100490046|    1|11.10.2018|INV18102667     |RE   |    33,652.00 |
|C04  |301961| 2018|5100490273|    1|19.10.2018|INV18102674     |RE   |    33,652.00 |
|C04  |301961| 2018|5100490278|    1|19.10.2018|INV18102675     |RE   |     7,990.20 |
|C04  |301961| 2018|5100490280|    1|19.10.2018|INV18102676     |RE   |    19,431.91 |
|C04  |301961| 2018|5100490360|    1|11.10.2018|INV18102668     |RE   |    33,652.00 |
|C04  |301961| 2018|5100490362|    1|11.10.2018|INV18102670     |RE   |     3,622.81 |
|C04  |301961| 2018|5100490366|    1|05.10.2018|INV18102665     |RE   |     7,268.10 |
|C04  |301961| 2018|5100490367|    1|11.10.2018|INV18102672     |RE   |     5,250.00 |
|C04  |301961| 2018|5100490370|    1|11.10.2018|INV18102669     |RE   |    25,894.00 |
|C04  |301961| 2018|5100490373|    1|11.10.2018|INV18102673     |RE   |    26,862.12 |
|C04  |301961| 2018|5100490374|    1|05.10.2018|INV18102666     |RE   |     6,363.81 |
|C04  |301961| 2018|5100490376|    1|22.10.2018|INV18102679     |RE   |     9,960.73 |
|C04  |301961| 2018|5100490377|    1|11.10.2018|INV18102671     |RE   |     5,407.75 |
|C04  |301961| 2018|5100490378|    1|22.10.2018|INV18102678     |RE   |    33,561.13 |
|C04  |301961| 2018|5100490381|    1|25.10.2018|INV18102680     |RE   |     5,250.00 |
|C04  |301961| 2018|5100490382|    1|19.10.2018|INV18102677     |RE   |     6,688.98 |
|C04  |301961| 2018|5100490383|    1|25.10.2018|INV18102681     |RE   |     1,710.00 |
|C04  |301961| 2018|5100490384|    1|25.10.2018|INV18102683     |RE   |     2,592.40 |
|C04  |301961| 2018|5100490385|    1|25.10.2018|INV18102682     |RE   |     3,707.36 |
|C04  |301969| 2018|5100490357|    1|05.10.2018|TMS/5826        |RE   |    28,962.70 |
|C04  |302035| 2018|5100489054|    1|15.10.2018|INV33120714     |RE   |    99,375.00 |
|C04  |302045| 2018|203390701 |    1|09.10.2018|000982-P        |EJ   |    36,480.00 |
|C04  |302060| 2018|5100481491|    1|24.08.2018|2018/3614-NI    |RE   |       432.48 |
|C04  |302060| 2018|5100481492|    1|24.08.2018|2018/3613-NI    |RE   |       432.48 |
|C04  |302060| 2018|5100481493|    1|24.08.2018|2018/3618-NI    |RE   |       742.33 |
|C04  |302060| 2018|5100481494|    1|24.08.2018|2018/3617-NI    |RE   |     8,655.84 |
|C04  |302060| 2018|5100481525|    1|03.08.2018|2018/3555-NI    |RE   |   337,150.06 |
|C04  |302060| 2018|5100481530|    1|30.08.2018|2018/3650-NI    |RE   |     5,004.08 |
|C04  |302060| 2018|5100481825|    1|30.08.2018|2018/3652-NI    |RE   |    73,872.46 |
|C04  |302060| 2018|5100481830|    1|30.08.2018|2018/3654-NI    |RE   |    34,837.00 |
|C04  |302060| 2018|5100483237|    1|06.09.2018|2018/3731-NI    |RE   |   104,528.00 |
|C04  |302060| 2018|5100484317|    1|13.09.2018|2018/3739-NI    |RE   |    59,055.41 |
|C04  |302060| 2018|5100484319|    1|13.09.2018|2018/3740-NI    |RE   |    29,527.59 |
|C04  |302060| 2018|5100484320|    1|13.09.2018|2018/3741-NI    |RE   |    52,625.39 |
|C04  |302060| 2018|5100484321|    1|13.09.2018|2018/3742-NI    |RE   |    26,312.61 |
|C04  |302060| 2018|5100484322|    1|13.09.2018|2018/3743-NI    |RE   |    52,625.39 |
|C04  |302060| 2018|5100484323|    1|13.09.2018|2018/3744-NI    |RE   |    26,312.61 |
|C04  |302060| 2018|5100484324|    1|13.09.2018|2018/3745-NI    |RE   |    52,625.39 |
|C04  |302060| 2018|5100484325|    1|13.09.2018|2018/3746-NI    |RE   |    26,312.61 |
|C04  |302060| 2018|5100484326|    1|14.09.2018|2018/3747-NI    |RE   |    52,625.39 |
|C04  |302060| 2018|5100484327|    1|14.09.2018|2018/3748-NI    |RE   |    26,312.61 |
|C04  |302060| 2018|5100484336|    1|14.09.2018|2018/3749-NI    |RE   |    77,015.41 |
|C04  |302060| 2018|5100484350|    1|14.09.2018|2018/3750-NI    |RE   |    38,507.59 |
|C04  |302060| 2018|5100484363|    1|14.09.2018|2018/3751-NI    |RE   |    69,685.39 |
|C04  |302060| 2018|5100484389|    1|14.09.2018|2018/3752-NI    |RE   |    34,842.61 |
|C04  |302060| 2018|5100484392|    1|14.09.2018|2018/3753-NI    |RE   |    59,055.41 |
|C04  |302060| 2018|5100484394|    1|14.09.2018|2018/3754-NI    |RE   |    29,527.59 |
|C04  |302060| 2018|5100484396|    1|14.09.2018|2018/3755-NI    |RE   |    88,583.00 |
|C04  |302060| 2018|5100484401|    1|14.09.2018|2018/3757-NI    |RE   |   104,528.00 |
|C04  |302060| 2018|5100484403|    1|14.09.2018|2018/3758-NI    |RE   |   335,523.00 |
|C04  |302060| 2018|5100484436|    1|26.09.2018|2018/3759-NI    |RE   |    36,374.40 |
|C04  |302060| 2018|5100484718|    1|26.09.2018|2018/3760-NI    |RE   |    90,486.60 |
|C04  |302060| 2018|5100488330|    1|28.09.2018|2018/3767-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100488331|    1|28.09.2018|2018/3768-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100489655|    1|28.09.2018|2018/3761-NI    |RE   |       408.00 |
|C04  |302060| 2018|5100490242|    1|28.09.2018|2018/3762-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490243|    1|28.09.2018|2018/3763-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490244|    1|28.09.2018|2018/3764-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490245|    1|28.09.2018|2018/3765-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490246|    1|28.09.2018|2018/3766-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490247|    1|28.09.2018|2018/3769-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490248|    1|28.09.2018|2018/3770-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490249|    1|28.09.2018|2018/3771-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490250|    1|28.09.2018|2018/3772-NI    |RE   |     8,500.00 |
|C04  |302060| 2018|5100490251|    1|28.09.2018|2018/3773-NI    |RE   |     8,500.00 |
|C04  |302060| 2018|5100490252|    1|28.09.2018|2018/3774-NI    |RE   |     8,500.00 |
|C04  |302060| 2018|5100490253|    1|28.09.2018|2018/3775-NI    |RE   |     8,500.00 |
|C04  |302060| 2018|5100490254|    1|28.09.2018|2018/3776-NI    |RE   |     8,500.00 |
|C04  |302060| 2018|5100490255|    1|28.09.2018|2018/3777-NI    |RE   |    10,538.00 |
|C04  |302060| 2018|5100490256|    1|28.09.2018|2018/3778-NI    |RE   |    10,130.00 |
|C04  |302060| 2018|5100490257|    1|28.09.2018|2018/3779-NI    |RE   |    10,130.00 |
|C04  |302060| 2018|5100490258|    1|28.09.2018|2018/3780-NI    |RE   |    10,130.00 |
|C04  |302060| 2018|5100490259|    1|28.09.2018|2018/3781-NI    |RE   |    10,130.00 |
|C04  |302060| 2018|5100490260|    1|28.09.2018|2018/3782-NI    |RE   |    10,130.00 |
|C04  |302060| 2018|5100490264|    1|09.10.2018|2018/3789-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490265|    1|09.10.2018|2018/3790-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490266|    1|09.10.2018|2018/3791-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490268|    1|09.10.2018|2018/3792-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490269|    1|09.10.2018|2018/3793-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490270|    1|09.10.2018|2018/3794-NI    |RE   |     8,908.00 |
|C04  |302060| 2018|5100490274|    1|17.10.2018|2018/3795-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490275|    1|17.10.2018|2018/3796-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490276|    1|17.10.2018|2018/3797-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490277|    1|17.10.2018|2018/3798-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490279|    1|17.10.2018|2018/3799-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490283|    1|17.10.2018|2018/3800-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490284|    1|17.10.2018|2018/3801-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490285|    1|17.10.2018|2018/3802-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490286|    1|17.10.2018|2018/3803-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490287|    1|17.10.2018|2018/3804-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490288|    1|17.10.2018|2018/3805-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490289|    1|17.10.2018|2018/3806-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490290|    1|17.10.2018|2018/3807-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490292|    1|18.10.2018|2018/3810-NI    |RE   |     1,650.33 |
|C04  |302060| 2018|5100490293|    1|18.10.2018|2018/3833-NI    |RE   |     1,650.33 |
|C04  |302060| 2018|5100490294|    1|18.10.2018|2018/3812-NI    |RE   |     1,650.33 |
|C04  |302060| 2018|5100490295|    1|18.10.2018|2018/3813-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490296|    1|18.10.2018|2018/3814-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490297|    1|18.10.2018|2018/3815-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490298|    1|18.10.2018|2018/3816-NI    |RE   |     1,976.80 |
|C04  |302060| 2018|5100490299|    1|18.10.2018|2018/3820-NI    |RE   |     1,976.80 |
